"trial.c"	"condition.mode"	"condition.difficulty"	"condition.stability"	"total.mean"	"total.median"	"peek.mean"	"outcome.mean"	"outcome.median"	"optionswitch.mean"	"modeswitch.mean"
"898"	113	"keep"	"easy"	"stable"	233.47619047619	242	1	11.6190476190476	11	0.452380952380952	0
"899"	113	"keep"	"hard"	"dynamic"	39.3448275862069	8	1	-16.3793103448276	-25	0.379310344827586	0
"900"	113	"keep"	"hard"	"stable"	109.447368421053	118	1	-9.05263157894737	4	0.526315789473684	0
"901"	113	"peek"	"easy"	"dynamic"	137.486486486486	124	0.594594594594595	11.5405405405405	12	0.432432432432432	0.324324324324324
"902"	113	"peek"	"easy"	"stable"	135.578947368421	112.5	0.684210526315789	11.4736842105263	12	0.447368421052632	0.289473684210526
"903"	113	"peek"	"hard"	"dynamic"	49	52.5	0.657894736842105	-15.6315789473684	-25	0.473684210526316	0.289473684210526
"904"	113	"peek"	"hard"	"stable"	103.90243902439	137	0.780487804878049	-21.780487804878	-25	0.536585365853659	0.24390243902439
"905"	114	"keep"	"easy"	"dynamic"	196.46511627907	175	1	6.25581395348837	11	0.27906976744186	0
"906"	114	"keep"	"easy"	"stable"	242.857142857143	253.5	1	9.38095238095238	13	0.238095238095238	0
"907"	114	"keep"	"hard"	"dynamic"	46.0689655172414	40	1	6.72413793103448	4	0.379310344827586	0
"908"	114	"keep"	"hard"	"stable"	108.131578947368	119.5	1	-1.31578947368421	4	0.447368421052632	0
"909"	114	"peek"	"easy"	"dynamic"	141.540540540541	119	0.648648648648649	6.75675675675676	11	0.297297297297297	0.324324324324324
"910"	114	"peek"	"easy"	"stable"	142.026315789474	119	0.736842105263158	8.39473684210526	13	0.315789473684211	0.315789473684211
"911"	114	"peek"	"hard"	"dynamic"	42.0526315789474	31	0.631578947368421	-0.947368421052632	4	0.526315789473684	0.131578947368421
"912"	114	"peek"	"hard"	"stable"	92.8780487804878	109	0.75609756097561	-16.4146341463415	4	0.463414634146341	0.219512195121951
"913"	115	"keep"	"easy"	"dynamic"	187.627906976744	172	1	-8.83720930232558	-17	0.348837209302326	0
"914"	115	"keep"	"easy"	"stable"	244.309523809524	261.5	1	1.45238095238095	8	0.30952380952381	0
"915"	115	"keep"	"hard"	"dynamic"	41.5862068965517	21	1	-4.48275862068965	1	0.310344827586207	0
"916"	115	"keep"	"hard"	"stable"	106.289473684211	122	1	-1.84210526315789	1	0.421052631578947	0
"917"	115	"peek"	"easy"	"dynamic"	135.405405405405	115	0.648648648648649	-8.83783783783784	-17	0.351351351351351	0.27027027027027
"918"	115	"peek"	"easy"	"stable"	141.815789473684	109.5	0.815789473684211	-0.578947368421053	8	0.289473684210526	0.289473684210526
"919"	115	"peek"	"hard"	"dynamic"	38.2894736842105	29.5	0.789473684210526	-6.02631578947368	1	0.473684210526316	0.315789473684211
"920"	115	"peek"	"hard"	"stable"	92.1707317073171	118	0.829268292682927	-1.29268292682927	1	0.414634146341463	0.268292682926829
"921"	116	"keep"	"easy"	"dynamic"	186.581395348837	182	1	-1.04651162790698	-6	0.465116279069767	0
"922"	116	"keep"	"easy"	"stable"	248.571428571429	260.5	1	4.26190476190476	10	0.380952380952381	0
"923"	116	"keep"	"hard"	"dynamic"	52.1724137931034	28	1	10.5862068965517	7	0.275862068965517	0
"924"	116	"keep"	"hard"	"stable"	115.105263157895	126.5	1	8.81578947368421	4.5	0.526315789473684	0
"925"	116	"peek"	"easy"	"dynamic"	134	104	0.648648648648649	-1.40540540540541	-6	0.405405405405405	0.216216216216216
"926"	116	"peek"	"easy"	"stable"	144.842105263158	108.5	0.763157894736842	3.86842105263158	10	0.342105263157895	0.315789473684211
"927"	116	"peek"	"hard"	"dynamic"	44.2894736842105	33	0.736842105263158	7.86842105263158	7	0.421052631578947	0.263157894736842
"928"	116	"peek"	"hard"	"stable"	98.2439024390244	120	0.75609756097561	8.48780487804878	7	0.439024390243902	0.219512195121951
"929"	117	"keep"	"easy"	"dynamic"	190.209302325581	169	1	3.62790697674419	-6	0.348837209302326	0
"930"	117	"keep"	"easy"	"stable"	264.261904761905	282.5	1	15.6904761904762	22	0.30952380952381	0
"931"	117	"keep"	"hard"	"dynamic"	60.1379310344828	37	1	7.96551724137931	22	0.275862068965517	0
"932"	117	"keep"	"hard"	"stable"	126.394736842105	136.5	1	11.2894736842105	22	0.473684210526316	0
"933"	117	"peek"	"easy"	"dynamic"	136.081081081081	113	0.621621621621622	-0.135135135135135	-13	0.351351351351351	0.243243243243243
"934"	117	"peek"	"easy"	"stable"	153.552631578947	123.5	0.710526315789474	6.5	22	0.394736842105263	0.315789473684211
"935"	117	"peek"	"hard"	"dynamic"	49.3157894736842	43.5	0.763157894736842	2.89473684210526	-1	0.421052631578947	0.289473684210526
"936"	117	"peek"	"hard"	"stable"	103.829268292683	119	0.75609756097561	3.70731707317073	-1	0.365853658536585	0.24390243902439
"937"	118	"keep"	"easy"	"dynamic"	190.53488372093	162	1	0.325581395348837	2	0.232558139534884	0
"938"	118	"keep"	"easy"	"stable"	258.857142857143	275.5	1	-5.40476190476191	-7	0.214285714285714	0
"939"	118	"keep"	"hard"	"dynamic"	70.4827586206897	88	1	10.3448275862069	-9	0.413793103448276	0
"940"	118	"keep"	"hard"	"stable"	142.921052631579	169	1	16.5263157894737	51	0.473684210526316	0
"941"	118	"peek"	"easy"	"dynamic"	137.378378378378	124	0.648648648648649	2.86486486486486	2	0.405405405405405	0.297297297297297
"942"	118	"peek"	"easy"	"stable"	150.973684210526	120	0.605263157894737	-1.63157894736842	-7	0.342105263157895	0.157894736842105
"943"	118	"peek"	"hard"	"dynamic"	57.7631578947368	41.5	0.736842105263158	8.97368421052632	-9	0.552631578947368	0.131578947368421
"944"	118	"peek"	"hard"	"stable"	117.463414634146	119	0.707317073170732	13.4390243902439	-9	0.390243902439024	0.24390243902439
"945"	119	"keep"	"easy"	"dynamic"	193.953488372093	162	1	3.41860465116279	0	0.395348837209302	0
"946"	119	"keep"	"easy"	"stable"	263.952380952381	279.5	1	5.09523809523809	1	0.476190476190476	0
"947"	119	"keep"	"hard"	"dynamic"	51.3793103448276	84	1	-19.1034482758621	-10	0.344827586206897	0
"948"	119	"keep"	"hard"	"stable"	132.394736842105	152	1	-10.5263157894737	-4	0.473684210526316	0
"949"	119	"peek"	"easy"	"dynamic"	140.324324324324	124	0.702702702702703	3.67567567567568	0	0.486486486486487	0.27027027027027
"950"	119	"peek"	"easy"	"stable"	153.973684210526	129	0.631578947368421	4.68421052631579	1	0.342105263157895	0.342105263157895
"951"	119	"peek"	"hard"	"dynamic"	43.8947368421053	63.5	0.763157894736842	-20.9210526315789	-30	0.447368421052632	0.289473684210526
"952"	119	"peek"	"hard"	"stable"	109.90243902439	119	0.682926829268293	-16.390243902439	-4	0.439024390243902	0.219512195121951
"953"	120	"keep"	"easy"	"dynamic"	196.837209302326	178	1	2.88372093023256	7	0.302325581395349	0
"954"	120	"keep"	"easy"	"stable"	275.785714285714	296	1	11.8333333333333	22	0.285714285714286	0
"955"	120	"keep"	"hard"	"dynamic"	74.7931034482759	81	1	23.4137931034483	31	0.551724137931034	0
"956"	120	"keep"	"hard"	"stable"	142.368421052632	172	1	9.97368421052632	10.5	0.710526315789474	0
"957"	120	"peek"	"easy"	"dynamic"	141.351351351351	114	0.783783783783784	1.13513513513514	-10	0.378378378378378	0.297297297297297
"958"	120	"peek"	"easy"	"stable"	162	140	0.684210526315789	9.71052631578947	8.5	0.342105263157895	0.263157894736842
"959"	120	"peek"	"hard"	"dynamic"	52.8947368421053	73	0.684210526315789	16.8421052631579	31	0.605263157894737	0.184210526315789
"960"	120	"peek"	"hard"	"stable"	118.536585365854	112	0.780487804878049	11.6341463414634	31	0.390243902439024	0.24390243902439
"961"	121	"keep"	"easy"	"dynamic"	193.441860465116	178	1	-3.3953488372093	0	0.441860465116279	0
"962"	121	"keep"	"easy"	"stable"	274.857142857143	296.5	1	-0.928571428571429	1	0.357142857142857	0
"963"	121	"keep"	"hard"	"dynamic"	87.1034482758621	66	1	12.3103448275862	10	0.310344827586207	0
"964"	121	"keep"	"hard"	"stable"	148.315789473684	174	1	4.78947368421053	-15	0.5	0
"965"	121	"peek"	"easy"	"dynamic"	139.324324324324	115	0.702702702702703	-2.2972972972973	0	0.378378378378378	0.243243243243243
"966"	121	"peek"	"easy"	"stable"	160.736842105263	140.5	0.657894736842105	-2.18421052631579	1	0.368421052631579	0.236842105263158
"967"	121	"peek"	"hard"	"dynamic"	63.2368421052632	73	0.763157894736842	11.1315789473684	1.5	0.315789473684211	0.394736842105263
"968"	121	"peek"	"hard"	"stable"	116.975609756098	110	0.707317073170732	0.51219512195122	-15	0.414634146341463	0.317073170731707
"969"	122	"keep"	"easy"	"dynamic"	203.860465116279	185	1	10.4186046511628	10	0.418604651162791	0
"970"	122	"keep"	"easy"	"stable"	285.761904761905	309.5	1	10.9047619047619	10	0.261904761904762	0
"971"	122	"keep"	"hard"	"dynamic"	62.6206896551724	105	1	-24.4827586206897	-48	0.517241379310345	0
"972"	122	"keep"	"hard"	"stable"	150.184210526316	156	1	2.63157894736842	18	0.5	0
"973"	122	"peek"	"easy"	"dynamic"	147.486486486486	131	0.702702702702703	10.8918918918919	10	0.459459459459459	0.27027027027027
"974"	122	"peek"	"easy"	"stable"	167.210526315789	156.5	0.605263157894737	10.8157894736842	10	0.342105263157895	0.263157894736842
"975"	122	"peek"	"hard"	"dynamic"	55.8684210526316	62	0.789473684210526	-9.1578947368421	-15	0.342105263157895	0.289473684210526
"976"	122	"peek"	"hard"	"stable"	120.292682926829	127	0.707317073170732	5.02439024390244	18	0.463414634146341	0.195121951219512
"977"	123	"keep"	"easy"	"dynamic"	199.418604651163	181	1	-4.44186046511628	-4	0.255813953488372	0
"978"	123	"keep"	"easy"	"stable"	279.333333333333	299	1	-6.42857142857143	-4	0.214285714285714	0
"979"	123	"keep"	"hard"	"dynamic"	78.1724137931034	107	1	15.551724137931	14	0.586206896551724	0
"980"	123	"keep"	"hard"	"stable"	158.815789473684	168	1	9.02631578947368	12	0.552631578947368	0
"981"	123	"peek"	"easy"	"dynamic"	142.135135135135	114	0.72972972972973	-7.67567567567568	-4	0.216216216216216	0.351351351351351
"982"	123	"peek"	"easy"	"stable"	162.921052631579	154.5	0.684210526315789	-7.21052631578947	-4	0.315789473684211	0.236842105263158
"983"	123	"peek"	"hard"	"dynamic"	60.1052631578947	56.5	0.710526315789474	7.92105263157895	12	0.526315789473684	0.394736842105263
"984"	123	"peek"	"hard"	"stable"	125.975609756098	128	0.731707317073171	8.26829268292683	12	0.48780487804878	0.170731707317073
"985"	124	"keep"	"easy"	"dynamic"	189.953488372093	165	1	-9.46511627906977	-16	0.488372093023256	0
"986"	124	"keep"	"easy"	"stable"	278.857142857143	294	1	-0.476190476190476	6	0.333333333333333	0
"987"	124	"keep"	"hard"	"dynamic"	80.3103448275862	113	1	2.13793103448276	6	0.517241379310345	0
"988"	124	"keep"	"hard"	"stable"	147.315789473684	135	1	-11.5	-35	0.552631578947368	0
"989"	124	"peek"	"easy"	"dynamic"	136.459459459459	111	0.621621621621622	-7.81081081081081	-12	0.432432432432432	0.27027027027027
"990"	124	"peek"	"easy"	"stable"	160.921052631579	151.5	0.605263157894737	-3.60526315789474	1	0.315789473684211	0.289473684210526
"991"	124	"peek"	"hard"	"dynamic"	59.8684210526316	55.5	0.842105263157895	2.57894736842105	6	0.447368421052632	0.236842105263158
"992"	124	"peek"	"hard"	"stable"	121.121951219512	139	0.780487804878049	-1.1219512195122	6	0.585365853658537	0.24390243902439
"993"	125	"keep"	"easy"	"dynamic"	198.209302325581	178	1	8.25581395348837	6	0.465116279069767	0
"994"	125	"keep"	"easy"	"stable"	285.571428571429	299	1	6.71428571428571	6	0.380952380952381	0
"995"	125	"keep"	"hard"	"dynamic"	89.3793103448276	108	1	9.06896551724138	8	0.551724137931034	0
"996"	125	"keep"	"hard"	"stable"	150.973684210526	152	1	3.65789473684211	8	0.657894736842105	0
"997"	125	"peek"	"easy"	"dynamic"	140.594594594595	117	0.621621621621622	6.51351351351351	6	0.540540540540541	0.27027027027027
"998"	125	"peek"	"easy"	"stable"	165.526315789474	156	0.684210526315789	7.07894736842105	6	0.394736842105263	0.289473684210526
"999"	125	"peek"	"hard"	"dynamic"	61.2631578947368	66	0.657894736842105	6.97368421052632	8	0.421052631578947	0.394736842105263
"1000"	125	"peek"	"hard"	"stable"	127.609756097561	140	0.731707317073171	7.68292682926829	8	0.439024390243902	0.292682926829268
"1001"	126	"keep"	"easy"	"dynamic"	195.744186046512	180	1	-2.46511627906977	0	0.186046511627907	0
"1002"	126	"keep"	"easy"	"stable"	285.02380952381	300	1	-0.547619047619048	0	0.238095238095238	0
"1003"	126	"keep"	"hard"	"dynamic"	60.8620689655172	71	1	-28.5172413793103	-37	0.448275862068966	0
"1004"	126	"keep"	"hard"	"stable"	141.815789473684	150	1	-9.1578947368421	9	0.578947368421053	0
"1005"	126	"peek"	"easy"	"dynamic"	138.864864864865	117	0.648648648648649	-2.21621621621622	0	0.297297297297297	0.351351351351351
"1006"	126	"peek"	"easy"	"stable"	164.421052631579	148.5	0.684210526315789	-1.65789473684211	0	0.263157894736842	0.263157894736842
"1007"	126	"peek"	"hard"	"dynamic"	42.4473684210526	48.5	0.842105263157895	-23.3684210526316	-36	0.394736842105263	0.342105263157895
"1008"	126	"peek"	"hard"	"stable"	112.390243902439	123	0.780487804878049	-16.5365853658537	-36	0.48780487804878	0.195121951219512
"1009"	127	"keep"	"easy"	"dynamic"	201.325581395349	180	1	5.58139534883721	0	0.395348837209302	0
"1010"	127	"keep"	"easy"	"stable"	289.02380952381	298.5	1	4	0	0.333333333333333	0
"1011"	127	"keep"	"hard"	"dynamic"	73.0344827586207	86	1	12.1724137931034	20	0.620689655172414	0
"1012"	127	"keep"	"hard"	"stable"	158.763157894737	171	1	16.9473684210526	20	0.526315789473684	0
"1013"	127	"peek"	"easy"	"dynamic"	142.405405405405	135	0.540540540540541	5.16216216216216	-1	0.540540540540541	0.324324324324324
"1014"	127	"peek"	"easy"	"stable"	166.236842105263	148.5	0.631578947368421	2.97368421052632	0	0.421052631578947	0.157894736842105
"1015"	127	"peek"	"hard"	"dynamic"	52.7631578947368	48.5	0.605263157894737	15.6578947368421	20	0.526315789473684	0.447368421052632
"1016"	127	"peek"	"hard"	"stable"	127.024390243902	126	0.682926829268293	19.7073170731707	20	0.48780487804878	0.24390243902439
"1017"	128	"keep"	"easy"	"dynamic"	200.441860465116	177	1	-0.883720930232558	-1	0.325581395348837	0
"1018"	128	"keep"	"easy"	"stable"	288.571428571429	296.5	1	-0.452380952380952	-1	0.404761904761905	0
"1019"	128	"keep"	"hard"	"dynamic"	91.9655172413793	103	1	18.9310344827586	17	0.241379310344828	0
"1020"	128	"keep"	"hard"	"stable"	178.842105263158	194.5	1	20.0789473684211	17	0.473684210526316	0
"1021"	128	"peek"	"easy"	"dynamic"	141.972972972973	132	0.648648648648649	-0.810810810810811	-1	0.351351351351351	0.27027027027027
"1022"	128	"peek"	"easy"	"stable"	165.842105263158	148.5	0.710526315789474	-0.605263157894737	-1	0.236842105263158	0.184210526315789
"1023"	128	"peek"	"hard"	"dynamic"	73.6578947368421	101	0.736842105263158	24.0789473684211	17	0.394736842105263	0.289473684210526
"1024"	128	"peek"	"hard"	"stable"	141.292682926829	143	0.731707317073171	22.5121951219512	17	0.463414634146341	0.292682926829268
"1025"	129	"keep"	"easy"	"dynamic"	201.209302325581	178	1	0.767441860465116	1	0.348837209302326	0
"1026"	129	"keep"	"easy"	"stable"	292.047619047619	298	1	3.47619047619048	7	0.5	0
"1027"	129	"keep"	"hard"	"dynamic"	86.4137931034483	119	1	-5.55172413793103	-19	0.344827586206897	0
"1028"	129	"keep"	"hard"	"stable"	184.763157894737	224.5	1	6.36842105263158	38	0.552631578947368	0
"1029"	129	"peek"	"easy"	"dynamic"	142.72972972973	139	0.594594594594595	1.59459459459459	1	0.486486486486487	0.162162162162162
"1030"	129	"peek"	"easy"	"stable"	168.368421052632	155.5	0.736842105263158	3.26315789473684	7	0.368421052631579	0.236842105263158
"1031"	129	"peek"	"hard"	"dynamic"	69.8684210526316	101	0.657894736842105	-5.23684210526316	-19	0.421052631578947	0.289473684210526
"1032"	129	"peek"	"hard"	"stable"	145.609756097561	161	0.731707317073171	7.1219512195122	38	0.341463414634146	0.24390243902439
"1033"	130	"keep"	"easy"	"dynamic"	200.186046511628	177	1	-1.02325581395349	-1	0.325581395348837	0
"1034"	130	"keep"	"easy"	"stable"	292.666666666667	301.5	1	0.619047619047619	-1	0.261904761904762	0
"1035"	130	"keep"	"hard"	"dynamic"	104.413793103448	156	1	18	23	0.517241379310345	0
"1036"	130	"keep"	"hard"	"stable"	193.605263157895	217.5	1	8.8421052631579	5	0.5	0
"1037"	130	"peek"	"easy"	"dynamic"	140.756756756757	131	0.675675675675676	-1.13513513513514	-1	0.351351351351351	0.351351351351351
"1038"	130	"peek"	"easy"	"stable"	167.263157894737	153	0.736842105263158	-1.26315789473684	-1	0.315789473684211	0.210526315789474
"1039"	130	"peek"	"hard"	"dynamic"	77.1842105263158	102.5	0.710526315789474	14.1315789473684	23	0.552631578947368	0.315789473684211
"1040"	130	"peek"	"hard"	"stable"	156.80487804878	161	0.75609756097561	17.390243902439	23	0.390243902439024	0.268292682926829
"1041"	131	"keep"	"easy"	"dynamic"	201.395348837209	179	1	1.2093023255814	4	0.488372093023256	0
"1042"	131	"keep"	"easy"	"stable"	292.690476190476	302	1	0.0238095238095238	-3	0.428571428571429	0
"1043"	131	"keep"	"hard"	"dynamic"	86.8275862068966	148	1	-17.5862068965517	-46	0.413793103448276	0
"1044"	131	"keep"	"hard"	"stable"	184.289473684211	204.5	1	-9.31578947368421	12.5	0.552631578947368	0
"1045"	131	"peek"	"easy"	"dynamic"	142.432432432432	136	0.648648648648649	2.54054054054054	4	0.459459459459459	0.243243243243243
"1046"	131	"peek"	"easy"	"stable"	167.394736842105	153.5	0.657894736842105	-0.289473684210526	-3	0.394736842105263	0.236842105263158
"1047"	131	"peek"	"hard"	"dynamic"	71.5	109	0.736842105263158	-8.26315789473684	25.5	0.394736842105263	0.447368421052632
"1048"	131	"peek"	"hard"	"stable"	148.073170731707	145	0.658536585365854	-16.6585365853659	-46	0.365853658536585	0.195121951219512
"1049"	132	"keep"	"easy"	"dynamic"	198.023255813953	183	1	-3.37209302325581	4	0.348837209302326	0
"1050"	132	"keep"	"easy"	"stable"	291.619047619048	297.5	1	-1.07142857142857	4	0.357142857142857	0
"1051"	132	"keep"	"hard"	"dynamic"	67.1724137931034	144	1	-19.6551724137931	-25	0.413793103448276	0
"1052"	132	"keep"	"hard"	"stable"	173.078947368421	195	1	-11.2105263157895	-3	0.473684210526316	0
"1053"	132	"peek"	"easy"	"dynamic"	142.216216216216	129	0.756756756756757	-1.05405405405405	4	0.297297297297297	0.378378378378378
"1054"	132	"peek"	"easy"	"stable"	167.684210526316	151.5	0.631578947368421	1.02631578947368	4	0.394736842105263	0.184210526315789
"1055"	132	"peek"	"hard"	"dynamic"	60.5789473684211	105.5	0.736842105263158	-14.5	-14	0.552631578947368	0.263157894736842
"1056"	132	"peek"	"hard"	"stable"	135.365853658537	135	0.75609756097561	-18.0487804878049	-3	0.317073170731707	0.195121951219512
"1057"	133	"keep"	"easy"	"dynamic"	203.395348837209	195	1	5.37209302325581	12	0.511627906976744	0
"1058"	133	"keep"	"easy"	"stable"	301.261904761905	309.5	1	9.64285714285714	12	0.357142857142857	0
"1059"	133	"keep"	"hard"	"dynamic"	91.448275862069	165	1	24.2758620689655	11	0.655172413793103	0
"1060"	133	"keep"	"hard"	"stable"	197.131578947368	210.5	1	24.0526315789474	21	0.736842105263158	0
"1061"	133	"peek"	"easy"	"dynamic"	143.162162162162	136	0.675675675675676	2.37837837837838	-4	0.432432432432432	0.351351351351351
"1062"	133	"peek"	"easy"	"stable"	173.710526315789	152.5	0.657894736842105	9.26315789473684	12	0.421052631578947	0.184210526315789
"1063"	133	"peek"	"hard"	"dynamic"	71.6052631578947	113	0.605263157894737	22.3157894736842	21	0.657894736842105	0.394736842105263
"1064"	133	"peek"	"hard"	"stable"	159.365853658537	158	0.682926829268293	29.390243902439	21	0.365853658536585	0.170731707317073
"1065"	134	"keep"	"easy"	"dynamic"	195.976744186047	186	1	-7.41860465116279	-7	0.395348837209302	0
"1066"	134	"keep"	"easy"	"stable"	293.809523809524	302.5	1	-7.45238095238095	-7	0.357142857142857	0
"1067"	134	"keep"	"hard"	"dynamic"	50	98	1	-41.448275862069	-68	0.379310344827586	0
"1068"	134	"keep"	"hard"	"stable"	156	186	1	-41.1315789473684	-41	0.473684210526316	0
"1069"	134	"peek"	"easy"	"dynamic"	139.027027027027	131	0.567567567567568	-6.51351351351351	-7	0.540540540540541	0.27027027027027
"1070"	134	"peek"	"easy"	"stable"	169.263157894737	149.5	0.605263157894737	-7.15789473684211	-7	0.342105263157895	0.210526315789474
"1071"	134	"peek"	"hard"	"dynamic"	41.1052631578947	79	0.789473684210526	-40.8947368421053	-41	0.394736842105263	0.447368421052632
"1072"	134	"peek"	"hard"	"stable"	135.19512195122	145	0.731707317073171	-35.3170731707317	-41	0.414634146341463	0.146341463414634
"1073"	135	"keep"	"easy"	"dynamic"	196.255813953488	179	1	0.27906976744186	3	0.511627906976744	0
"1074"	135	"keep"	"easy"	"stable"	297.952380952381	308.5	1	4.23809523809524	6	0.476190476190476	0
"1075"	135	"keep"	"hard"	"dynamic"	20.0689655172414	41	1	-29.9310344827586	-58	0.620689655172414	0
"1076"	135	"keep"	"hard"	"stable"	119.684210526316	116.5	1	-36.3157894736842	-58	0.605263157894737	0
"1077"	135	"peek"	"easy"	"dynamic"	139.486486486486	129	0.567567567567568	0.594594594594595	3	0.378378378378378	0.27027027027027
"1078"	135	"peek"	"easy"	"stable"	172.868421052632	151	0.684210526315789	5.02631578947368	9	0.394736842105263	0.342105263157895
"1079"	135	"peek"	"hard"	"dynamic"	17.0263157894737	56.5	0.684210526315789	-35.2368421052632	-58	0.526315789473684	0.368421052631579
"1080"	135	"peek"	"hard"	"stable"	115.19512195122	145	0.731707317073171	-28.9268292682927	-58	0.48780487804878	0.24390243902439
"1081"	136	"keep"	"easy"	"dynamic"	198.348837209302	181	1	2.09302325581395	2	0.325581395348837	0
"1082"	136	"keep"	"easy"	"stable"	300.071428571429	309	1	2.11904761904762	2	0.285714285714286	0
"1083"	136	"keep"	"hard"	"dynamic"	2.48275862068966	13	1	-17.5862068965517	-10	0.517241379310345	0
"1084"	136	"keep"	"hard"	"stable"	119.578947368421	114.5	1	-0.105263157894737	4	0.526315789473684	0
"1085"	136	"peek"	"easy"	"dynamic"	140.864864864865	131	0.594594594594595	1.21621621621622	2	0.405405405405405	0.243243243243243
"1086"	136	"peek"	"easy"	"stable"	174.289473684211	150.5	0.710526315789474	2.36842105263158	2	0.342105263157895	0.289473684210526
"1087"	136	"peek"	"hard"	"dynamic"	10.5789473684211	51.5	0.657894736842105	-12.3421052631579	-10	0.5	0.236842105263158
"1088"	136	"peek"	"hard"	"stable"	107.731707317073	109	0.75609756097561	-10.7073170731707	-10	0.365853658536585	0.219512195121951
"1089"	137	"keep"	"easy"	"dynamic"	198.46511627907	179	1	0.27906976744186	-4	0.348837209302326	0
"1090"	137	"keep"	"easy"	"stable"	303.714285714286	312	1	3.88095238095238	10	0.380952380952381	0
"1091"	137	"keep"	"hard"	"dynamic"	29.551724137931	40	1	27.0689655172414	22	0.689655172413793	0
"1092"	137	"keep"	"hard"	"stable"	145.552631578947	136.5	1	25.9736842105263	22	0.526315789473684	0
"1093"	137	"peek"	"easy"	"dynamic"	139.648648648649	127	0.567567567567568	-2.13513513513514	-4	0.324324324324324	0.297297297297297
"1094"	137	"peek"	"easy"	"stable"	177.657894736842	152	0.684210526315789	5.05263157894737	10	0.447368421052632	0.184210526315789
"1095"	137	"peek"	"hard"	"dynamic"	25.5789473684211	64.5	0.631578947368421	26.8947368421053	22	0.605263157894737	0.184210526315789
"1096"	137	"peek"	"hard"	"stable"	125.024390243902	119	0.707317073170732	25.390243902439	22	0.439024390243902	0.292682926829268
"1097"	138	"keep"	"easy"	"dynamic"	191.06976744186	176	1	-7.3953488372093	4	0.372093023255814	0
"1098"	138	"keep"	"easy"	"stable"	306.333333333333	310	1	2.42857142857143	4	0.428571428571429	0
"1099"	138	"keep"	"hard"	"dynamic"	57.1724137931034	71	1	27.6206896551724	28	0.275862068965517	0
"1100"	138	"keep"	"hard"	"stable"	176.315789473684	168	1	30.7631578947368	36	0.315789473684211	0
"1101"	138	"peek"	"easy"	"dynamic"	136.783783783784	97	0.675675675675676	-3.24324324324324	4	0.540540540540541	0.216216216216216
"1102"	138	"peek"	"easy"	"stable"	175.184210526316	156	0.684210526315789	-5.39473684210526	4	0.368421052631579	0.263157894736842
"1103"	138	"peek"	"hard"	"dynamic"	49.6842105263158	89	0.763157894736842	31.3157894736842	28	0.263157894736842	0.342105263157895
"1104"	138	"peek"	"hard"	"stable"	145.390243902439	146	0.658536585365854	30.1219512195122	28	0.390243902439024	0.24390243902439
"1105"	139	"keep"	"easy"	"dynamic"	177.720930232558	160	1	-13.3488372093023	-14	0.418604651162791	0
"1106"	139	"keep"	"easy"	"stable"	293.809523809524	299	1	-12.5238095238095	-14	0.357142857142857	0
"1107"	139	"keep"	"hard"	"dynamic"	53.448275862069	109	1	-3.72413793103448	-23	0.344827586206897	0
"1108"	139	"keep"	"hard"	"stable"	165.263157894737	144	1	-11.0526315789474	-25	0.421052631578947	0
"1109"	139	"peek"	"easy"	"dynamic"	126.621621621622	81	0.72972972972973	-12.5945945945946	-14	0.405405405405405	0.324324324324324
"1110"	139	"peek"	"easy"	"stable"	166.736842105263	150.5	0.684210526315789	-13.0263157894737	-14	0.342105263157895	0.263157894736842
"1111"	139	"peek"	"hard"	"dynamic"	42.1578947368421	76.5	0.789473684210526	-6.89473684210526	-23	0.421052631578947	0.289473684210526
"1112"	139	"peek"	"hard"	"stable"	146.707317073171	172	0.682926829268293	-2.70731707317073	-23	0.365853658536585	0.170731707317073
"1113"	140	"keep"	"easy"	"dynamic"	178.395348837209	164	1	0.674418604651163	-5	0.511627906976744	0
"1114"	140	"keep"	"easy"	"stable"	290.119047619048	300.5	1	-3.69047619047619	-7	0.5	0
"1115"	140	"keep"	"hard"	"dynamic"	37.1379310344828	93	1	-16.3103448275862	-16	0.517241379310345	0
"1116"	140	"keep"	"hard"	"stable"	149.289473684211	128	1	-15.9736842105263	-16	0.578947368421053	0
"1117"	140	"peek"	"easy"	"dynamic"	124.891891891892	91	0.675675675675676	-2.64864864864865	-5	0.459459459459459	0.324324324324324
"1118"	140	"peek"	"easy"	"stable"	164.342105263158	147	0.578947368421053	-1.97368421052632	-5	0.578947368421053	0.210526315789474
"1119"	140	"peek"	"hard"	"dynamic"	26.8947368421053	75.5	0.736842105263158	-20.6315789473684	-16	0.578947368421053	0.315789473684211
"1120"	140	"peek"	"hard"	"stable"	134.317073170732	164	0.707317073170732	-18.1463414634146	-16	0.463414634146341	0.317073170731707
"1121"	141	"keep"	"easy"	"dynamic"	188.53488372093	182	1	10.1395348837209	15	0.325581395348837	0
"1122"	141	"keep"	"easy"	"stable"	303.714285714286	317	1	13.5952380952381	15	0.380952380952381	0
"1123"	141	"keep"	"hard"	"dynamic"	55.2758620689655	111	1	18.1379310344828	18	0.620689655172414	0
"1124"	141	"keep"	"hard"	"stable"	167.078947368421	145	1	17.7894736842105	18	0.657894736842105	0
"1125"	141	"peek"	"easy"	"dynamic"	128.054054054054	96	0.648648648648649	5.08108108108108	15	0.405405405405405	0.243243243243243
