"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"115"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	293.96087749679	1.51136678446532	1	54	15	0.69	1.51716958064883	1	1	1.64145299605525
"116"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	265.668235074443	1.49602632009426	1	48	16	0.64	2.00135586202362	1	1	10.414108927086
"117"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	272.283404370134	1.06028201322769	1	45	18	0.63	1.07232011827952	1	1	6.22020595369333
"118"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	120.659728790876	0.430338002961784	1	39	20	0.59	0.435672204797365	1	1	5.78923048805208
"119"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	176.052996996143	0.765763377060264	1	34	21	0.55	0.890149342991671	1	1	1.8456544518491
"120"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	107.744442423992	0.731219731657539	1	30	23	0.53	0.484950601755234	1	1	-0.0179600165553619
"121"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	88.8708200537707	0.679917287120458	1	25	25	0.5	0.555609067835073	1	1	-2.70721831621436
"122"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	78.2102492292514	0.251814192483968	1	18	26	0.44	0.284765230708523	1	1	4.10005890773959
"123"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	56.8429888378719	0.738167441338601	1	14	28	0.42	0.663044302722695	1	1	12.4591468692329
"124"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	60.7208608109117	0.867743457193356	1	10	30	0.4	0.837750107188203	1	1	4.39960484894758
"125"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	34.5026502844073	0.222927906242509	1	4	32	0.36	0.443779727503766	1	1	6.81417754496161
"126"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	0	1.63941669674308	1	0	33	0.33	1.63941669674308	1	1	NA
